application_id,job_id,apply_date,source,screening_score,final_stage,decision_date,outcome
2167,47,2023-05-04,Campus,71,applied,2023-05-06,Rejected
2168,143,2023-02-21,LinkedIn,62,onsite,2023-03-11,Rejected
2169,3,2023-09-03,Career Site,80,screen,2023-09-26,Rejected
2170,39,2023-07-19,LinkedIn,67,applied,2023-07-26,Rejected
2171,14,2023-09-04,LinkedIn,58,applied,2023-09-13,Rejected
2172,179,2023-05-28,Indeed,67,applied,2023-06-10,Rejected
2173,159,2023-02-05,LinkedIn,49,screen,2023-02-25,Rejected
2174,3,2023-04-25,LinkedIn,50,offer,2023-06-06,Rejected
2175,49,2023-08-28,Career Site,85,screen,2023-09-17,Rejected
2176,98,2023-09-11,Agency,67,screen,2023-09-28,Rejected
2177,108,2023-08-28,Agency,77,screen,2023-09-10,Rejected
2178,172,2023-09-02,Career Site,73,screen,2023-09-20,Rejected
2179,21,2023-10-04,Career Site,95,screen,2023-10-28,Rejected
2180,162,2023-06-15,LinkedIn,73,screen,2023-06-29,Rejected
2181,30,2023-11-02,Referral,68,screen,2023-11-20,Rejected
2182,156,2023-08-14,LinkedIn,70,screen,2023-09-03,Rejected
2183,18,2023-07-12,LinkedIn,53,screen,2023-08-06,Rejected
2184,76,2023-05-03,Referral,69,applied,2023-05-17,Rejected
2185,41,2023-10-02,Career Site,49,onsite,2023-11-17,Rejected
2186,41,2023-11-02,Career Site,79,onsite,2023-12-01,Rejected
2187,130,2024-07-11,Referral,55,applied,2024-07-16,Rejected
2188,112,2023-11-13,LinkedIn,90,applied,2023-11-25,Rejected
2189,159,2023-05-12,Career Site,71,applied,2023-05-21,Rejected
2190,58,2023-05-17,Career Site,49,screen,2023-06-04,Rejected
2191,13,2023-11-07,LinkedIn,68,onsite,2023-12-06,Rejected
2192,104,2023-03-17,LinkedIn,91,onsite,2023-04-14,Rejected
2193,94,2023-06-23,Career Site,82,applied,2023-07-06,Rejected
2194,161,2023-11-22,Agency,79,applied,2023-11-30,Rejected
2195,25,2023-10-14,LinkedIn,60,applied,2023-10-19,Rejected
2196,149,2023-08-02,Career Site,78,applied,2023-08-12,Rejected
2197,160,2023-08-10,LinkedIn,86,applied,2023-08-12,Rejected
2198,101,2023-08-01,Indeed,68,accepted,2023-08-26,Hired
2199,170,2023-03-30,Referral,76,applied,2023-04-13,Rejected
2200,45,2023-07-16,Referral,65,offer,2023-09-03,Rejected
2201,120,2023-05-13,LinkedIn,57,screen,2023-05-23,Rejected
2202,158,2023-11-07,Indeed,51,onsite,2023-12-11,Rejected
2203,139,2023-08-12,Referral,67,applied,2023-08-23,Rejected
2204,93,2023-06-18,Career Site,93,screen,2023-06-25,Rejected
2205,180,2023-08-30,Indeed,63,applied,2023-09-13,Rejected
2206,72,2023-10-02,LinkedIn,89,accepted,2023-11-11,Hired
2207,92,2023-07-16,Referral,77,screen,2023-07-30,Rejected
2208,143,2023-06-09,Career Site,61,applied,2023-06-19,Rejected
2209,97,2023-12-29,Agency,75,screen,2024-01-19,Rejected
2210,166,2023-06-13,Agency,86,onsite,2023-07-18,Rejected
2211,33,2023-08-08,LinkedIn,69,applied,2023-08-22,Rejected
2212,55,2023-07-14,LinkedIn,77,screen,2023-08-02,Rejected
2213,90,2023-06-20,Referral,43,screen,2023-07-15,Rejected
2214,7,2023-05-03,Indeed,73,applied,2023-05-15,Rejected
2215,21,2023-11-21,Campus,44,onsite,2023-12-22,Rejected
2216,14,2023-06-15,Career Site,88,screen,2023-06-28,Rejected
2217,130,2024-08-04,Indeed,49,applied,2024-08-15,Rejected
2218,82,2023-10-30,Indeed,44,applied,2023-11-10,Rejected
2219,4,2023-09-07,LinkedIn,75,onsite,2023-09-30,Rejected
2220,102,2023-09-01,LinkedIn,84,applied,2023-09-13,Rejected
2221,160,2023-08-12,Referral,73,applied,2023-08-15,Rejected
2222,82,2023-11-09,Career Site,82,screen,2023-11-27,Rejected
2223,116,2023-05-31,Agency,43,applied,2023-06-14,Rejected
2224,169,2023-09-14,Referral,47,applied,2023-09-24,Rejected
2225,172,2023-11-06,Career Site,86,screen,2023-12-04,Rejected
2226,161,2023-09-23,Indeed,58,screen,2023-09-27,Rejected
2227,109,2023-08-12,Indeed,39,applied,2023-08-15,Rejected
2228,85,2023-07-22,Referral,52,applied,2023-08-02,Rejected
2229,60,2023-07-31,LinkedIn,75,screen,2023-08-17,Rejected
2230,11,2023-08-21,Career Site,37,onsite,2023-09-16,Rejected
2231,62,2023-06-19,LinkedIn,78,onsite,2023-07-20,Rejected
2232,21,2023-08-02,Campus,62,onsite,2023-09-13,Rejected
2233,109,2023-08-17,Indeed,45,screen,2023-09-08,Rejected
2234,110,2023-07-31,LinkedIn,59,onsite,2023-09-06,Rejected
2235,144,2023-07-07,LinkedIn,56,applied,2023-07-13,Rejected
2236,107,2023-09-02,LinkedIn,62,applied,2023-09-06,Rejected
2237,153,2024-03-14,LinkedIn,61,screen,2024-03-28,Rejected
2238,22,2023-08-12,LinkedIn,94,screen,2023-09-07,Rejected
2239,74,2023-10-17,Indeed,91,offer,2023-11-28,Rejected
2240,123,2023-08-07,Career Site,61,applied,2023-08-13,Rejected
2241,122,2023-07-29,LinkedIn,67,applied,2023-07-31,Rejected
2242,174,2023-08-28,Referral,60,accepted,2023-10-07,Hired
2243,37,2023-06-28,LinkedIn,65,applied,2023-07-07,Rejected
2244,80,2023-04-27,Indeed,64,screen,2023-05-28,Rejected
2245,86,2023-07-10,Career Site,67,applied,2023-07-24,Rejected
2246,58,2023-05-18,LinkedIn,58,screen,2023-06-08,Rejected
2247,178,2023-09-02,Indeed,55,screen,2023-09-20,Rejected
2248,22,2023-07-12,Indeed,67,screen,2023-07-31,Rejected
2249,103,2023-08-06,LinkedIn,33,onsite,2023-09-04,Rejected
2250,38,2023-05-08,Referral,41,applied,2023-05-21,Rejected
2251,37,2023-05-26,Referral,52,applied,2023-06-03,Rejected
2252,127,2023-09-24,Campus,51,applied,2023-09-29,Rejected
2253,30,2023-11-13,Indeed,35,offer,2023-12-15,Rejected
2254,178,2023-11-01,Career Site,71,onsite,2023-11-19,Rejected
2255,81,2023-05-12,LinkedIn,58,screen,2023-06-01,Rejected
2256,47,2023-05-03,Agency,73,applied,2023-05-09,Rejected
2257,150,2023-09-09,Career Site,75,screen,2023-10-03,Rejected
2258,132,2023-10-10,LinkedIn,56,screen,2023-10-28,Rejected
2259,111,2023-05-28,Referral,62,onsite,2023-07-06,Rejected
2260,49,2023-08-29,Agency,57,applied,2023-09-06,Rejected
2261,98,2023-10-27,Career Site,89,screen,2023-11-17,Rejected
2262,50,2023-10-08,Career Site,69,applied,2023-10-12,Rejected
2263,49,2023-04-19,Career Site,59,applied,2023-04-28,Rejected
2264,116,2023-06-09,Indeed,88,onsite,2023-07-22,Rejected
2265,123,2023-05-26,Indeed,90,applied,2023-06-04,Rejected
2266,136,2023-05-26,Agency,74,screen,2023-06-07,Rejected
2267,136,2023-06-25,Agency,100,accepted,2023-08-24,Hired
2268,140,2023-06-28,Indeed,74,onsite,2023-08-08,Rejected
2269,14,2023-10-01,Campus,92,screen,2023-10-13,Rejected
2270,125,2023-12-26,LinkedIn,70,applied,2024-01-08,Rejected
2271,107,2023-08-13,LinkedIn,39,applied,2023-08-24,Rejected
2272,27,2023-05-03,LinkedIn,88,applied,2023-05-10,Rejected
2273,110,2023-07-07,Referral,36,screen,2023-07-26,Rejected
2274,144,2023-06-06,Agency,87,offer,2023-07-08,Rejected
2275,62,2023-09-11,Indeed,51,screen,2023-10-12,Rejected
2276,164,2023-04-29,LinkedIn,59,applied,2023-05-11,Rejected
2277,110,2023-08-14,Agency,45,applied,2023-08-27,Rejected
2278,165,2023-07-21,LinkedIn,35,screen,2023-08-15,Rejected
2279,7,2023-05-22,Indeed,52,applied,2023-05-24,Rejected
2280,114,2023-10-26,Career Site,79,screen,2023-11-20,Rejected
2281,110,2023-05-18,Career Site,51,screen,2023-05-31,Rejected
2282,107,2023-06-01,Indeed,66,applied,2023-06-07,Rejected
2283,120,2023-05-27,LinkedIn,62,applied,2023-06-04,Rejected
2284,176,2023-09-24,Career Site,66,applied,2023-10-03,Rejected
2285,164,2023-07-15,Career Site,73,screen,2023-08-01,Rejected
2286,56,2023-08-29,Career Site,60,screen,2023-09-10,Rejected
2287,157,2023-08-13,LinkedIn,66,applied,2023-08-18,Rejected
2288,155,2023-12-27,Referral,73,screen,2024-01-08,Rejected
2289,14,2023-04-19,Referral,66,screen,2023-05-05,Rejected
2290,63,2023-07-01,LinkedIn,64,screen,2023-07-11,Rejected
2291,23,2023-05-04,Career Site,46,screen,2023-05-13,Rejected
2292,65,2023-08-14,Agency,50,screen,2023-08-30,Rejected
2293,12,2023-10-12,LinkedIn,68,applied,2023-10-17,Rejected
2294,159,2023-05-24,Indeed,61,applied,2023-05-25,Rejected
2295,37,2023-08-16,LinkedIn,26,screen,2023-08-31,Rejected
2296,27,2023-06-06,Referral,76,screen,2023-06-28,Rejected
2297,57,2023-08-03,LinkedIn,56,applied,2023-08-12,Rejected
2298,64,2023-08-18,Agency,59,applied,2023-08-25,Rejected
2299,105,2023-04-24,LinkedIn,86,accepted,2023-05-31,Hired
2300,136,2023-08-01,Career Site,84,screen,2023-08-30,Rejected
2301,61,2023-05-03,LinkedIn,100,onsite,2023-06-13,Rejected
2302,48,2023-08-18,LinkedIn,70,applied,2023-08-31,Rejected
2303,36,2023-07-11,LinkedIn,90,applied,2023-07-13,Rejected
2304,124,2023-05-12,Career Site,56,onsite,2023-06-19,Rejected
2305,100,2023-07-25,LinkedIn,49,onsite,2023-08-29,Rejected
2306,91,2023-10-11,Career Site,69,onsite,2023-11-22,Rejected
2307,121,2023-04-11,Indeed,73,applied,2023-04-12,Rejected
2308,131,2023-09-23,Campus,52,onsite,2023-10-13,Rejected
2309,159,2023-02-16,Referral,62,onsite,2023-03-16,Rejected
2310,27,2023-06-23,Career Site,84,accepted,2023-08-01,Hired
2311,141,2023-06-27,LinkedIn,43,applied,2023-07-01,Rejected
2312,18,2023-09-14,Career Site,31,applied,2023-09-23,Rejected
2313,87,2023-08-03,LinkedIn,56,applied,2023-08-17,Rejected
2314,160,2023-05-19,LinkedIn,69,applied,2023-06-02,Rejected
2315,118,2023-05-25,Referral,57,applied,2023-06-02,Rejected
2316,52,2023-08-24,Career Site,74,screen,2023-09-21,Rejected
2317,154,2023-08-26,Referral,91,applied,2023-09-02,Rejected
2318,100,2023-08-07,LinkedIn,85,onsite,2023-08-24,Rejected
2319,118,2023-05-17,LinkedIn,64,onsite,2023-06-26,Rejected
2320,84,2023-05-13,Indeed,66,applied,2023-05-19,Rejected
2321,53,2023-11-09,Career Site,77,applied,2023-11-22,Rejected
2322,174,2023-08-07,LinkedIn,34,onsite,2023-08-31,Rejected
2323,156,2023-06-02,LinkedIn,64,applied,2023-06-05,Rejected
2324,7,2023-08-24,Agency,69,applied,2023-09-06,Rejected
2325,173,2023-10-17,Agency,46,applied,2023-10-23,Rejected
2326,59,2023-10-05,LinkedIn,62,applied,2023-10-18,Rejected
2327,104,2023-08-31,Indeed,82,screen,2023-09-23,Rejected
2328,131,2023-08-03,Referral,60,applied,2023-08-16,Rejected
2329,12,2023-08-21,Indeed,63,applied,2023-09-01,Rejected
2330,50,2023-10-06,Referral,49,screen,2023-10-17,Rejected
2331,157,2023-08-01,LinkedIn,62,screen,2023-08-12,Rejected
2332,104,2023-09-08,Agency,58,onsite,2023-10-05,Rejected
2333,153,2024-03-04,Referral,56,applied,2024-03-12,Rejected
2334,27,2023-09-02,Agency,58,applied,2023-09-15,Rejected
2335,17,2023-06-22,LinkedIn,48,accepted,2023-07-30,Hired
2336,167,2023-06-13,Agency,43,applied,2023-06-21,Rejected
2337,103,2023-08-10,Referral,59,applied,2023-08-13,Rejected
2338,153,2023-11-07,Indeed,60,applied,2023-11-19,Rejected
2339,6,2023-06-28,Indeed,57,screen,2023-07-18,Rejected
2340,95,2023-10-09,LinkedIn,74,screen,2023-10-31,Rejected
2341,124,2023-08-20,Campus,57,applied,2023-08-28,Rejected
2342,166,2023-05-22,LinkedIn,85,applied,2023-06-03,Rejected
2343,83,2023-04-24,Referral,27,screen,2023-05-05,Rejected
2344,107,2023-07-29,LinkedIn,73,onsite,2023-09-05,Rejected
2345,20,2023-08-05,LinkedIn,60,screen,2023-08-24,Rejected
2346,137,2023-04-13,Referral,47,onsite,2023-05-09,Rejected
2347,72,2023-09-20,LinkedIn,51,offer,2023-11-06,Rejected
2348,138,2023-10-21,Career Site,61,applied,2023-10-22,Rejected
2349,114,2023-06-25,LinkedIn,76,screen,2023-07-22,Rejected
2350,39,2023-04-12,Indeed,75,applied,2023-04-26,Rejected
2351,85,2023-11-09,Indeed,82,applied,2023-11-14,Rejected
2352,129,2023-10-18,LinkedIn,90,screen,2023-11-18,Rejected
2353,163,2023-09-20,Agency,66,screen,2023-10-06,Rejected
2354,110,2023-08-18,LinkedIn,52,screen,2023-09-13,Rejected
2355,69,2023-10-12,Referral,72,screen,2023-10-29,Rejected
2356,142,2023-08-06,LinkedIn,65,onsite,2023-08-17,Rejected
2357,169,2023-12-27,Indeed,78,offer,2024-02-25,Rejected
2358,153,2024-01-13,Referral,44,applied,2024-01-25,Rejected
2359,74,2023-09-15,Career Site,80,onsite,2023-10-20,Rejected
2360,178,2023-08-03,LinkedIn,54,applied,2023-08-07,Rejected
2361,67,2023-03-15,LinkedIn,78,screen,2023-04-12,Rejected
2362,53,2023-12-12,Agency,53,applied,2023-12-18,Rejected
2363,116,2023-06-17,Indeed,48,screen,2023-06-28,Rejected
2364,166,2023-07-10,LinkedIn,68,screen,2023-08-06,Rejected
2365,137,2023-04-25,Career Site,72,screen,2023-05-10,Rejected
2366,103,2023-04-15,Campus,48,applied,2023-04-25,Rejected
2367,3,2023-06-23,LinkedIn,54,applied,2023-06-27,Rejected
2368,34,2023-11-15,Career Site,75,applied,2023-11-20,Rejected
2369,82,2023-11-27,LinkedIn,69,screen,2023-12-11,Rejected
2370,94,2023-06-04,LinkedIn,66,screen,2023-06-30,Rejected
2371,133,2023-06-30,Campus,58,screen,2023-07-04,Rejected
2372,41,2023-08-17,Career Site,48,applied,2023-08-23,Rejected
2373,13,2023-08-11,LinkedIn,76,screen,2023-09-01,Rejected
2374,117,2023-08-30,LinkedIn,94,applied,2023-09-05,Rejected
2375,34,2023-08-31,Agency,100,accepted,2023-10-09,Hired
2376,126,2023-10-03,Referral,53,onsite,2023-11-01,Rejected
2377,10,2023-05-11,Agency,71,applied,2023-05-23,Rejected
2378,109,2023-11-17,Indeed,69,applied,2023-11-19,Rejected
2379,57,2023-04-17,Referral,10,onsite,2023-05-27,Rejected
2380,12,2023-11-01,LinkedIn,71,onsite,2023-11-28,Rejected
2381,91,2023-09-28,Indeed,78,screen,2023-10-17,Rejected
2382,130,2024-07-25,Referral,64,screen,2024-08-16,Rejected
2383,125,2023-09-10,Career Site,80,applied,2023-09-17,Rejected
2384,7,2023-03-29,LinkedIn,59,onsite,2023-04-20,Rejected
2385,16,2023-06-12,Indeed,47,screen,2023-06-24,Rejected
2386,16,2023-08-17,Referral,51,screen,2023-09-10,Rejected
2387,157,2023-07-21,Campus,70,screen,2023-08-09,Rejected
2388,81,2023-04-27,Indeed,51,applied,2023-05-09,Rejected
2389,130,2024-06-14,Indeed,69,applied,2024-06-27,Rejected
2390,1,2023-10-31,Referral,44,onsite,2023-12-15,Rejected
2391,60,2023-09-18,Agency,89,applied,2023-09-24,Rejected
2392,124,2023-06-05,LinkedIn,64,screen,2023-06-24,Rejected
2393,1,2023-08-27,LinkedIn,100,applied,2023-09-02,Rejected
2394,55,2023-09-01,Indeed,62,applied,2023-09-02,Rejected
2395,156,2023-06-13,LinkedIn,83,applied,2023-06-17,Rejected
2396,133,2023-09-06,Referral,80,screen,2023-10-02,Rejected
2397,85,2023-10-13,Agency,64,screen,2023-10-30,Rejected
2398,157,2023-09-17,Indeed,75,screen,2023-10-01,Rejected
2399,85,2023-08-04,LinkedIn,71,applied,2023-08-15,Rejected
2400,180,2023-09-14,Indeed,49,screen,2023-09-25,Rejected
2401,15,2023-09-16,Indeed,57,screen,2023-10-04,Rejected
2402,78,2023-07-29,LinkedIn,62,screen,2023-08-20,Rejected
2403,133,2023-06-30,Indeed,55,applied,2023-07-11,Rejected
2404,49,2023-06-29,Referral,75,applied,2023-07-13,Rejected
2405,139,2023-04-01,Career Site,64,onsite,2023-05-01,Rejected
2406,128,2023-07-31,Referral,84,applied,2023-08-05,Rejected
2407,135,2024-01-24,Agency,91,applied,2024-02-07,Rejected
2408,89,2023-07-25,Referral,53,screen,2023-08-11,Rejected
2409,113,2023-08-19,Referral,62,onsite,2023-09-18,Rejected
2410,87,2023-03-21,Referral,43,screen,2023-04-04,Rejected
2411,78,2023-06-12,LinkedIn,72,screen,2023-06-26,Rejected
2412,106,2023-09-01,LinkedIn,53,screen,2023-09-25,Rejected
2413,178,2023-05-15,LinkedIn,56,onsite,2023-06-27,Rejected
2414,35,2023-09-04,Indeed,42,applied,2023-09-18,Rejected
2415,134,2023-07-24,LinkedIn,57,onsite,2023-08-11,Rejected
2416,173,2023-06-19,Agency,78,onsite,2023-07-11,Rejected
2417,131,2023-11-13,LinkedIn,39,applied,2023-11-14,Rejected
2418,148,2023-10-01,Referral,70,screen,2023-10-11,Rejected
2419,59,2023-10-14,LinkedIn,57,applied,2023-10-18,Rejected
2420,168,2023-08-14,LinkedIn,90,applied,2023-08-21,Rejected
2421,113,2023-08-14,Career Site,53,applied,2023-08-17,Rejected
2422,70,2023-11-17,LinkedIn,43,applied,2023-11-24,Rejected
2423,105,2023-09-11,Referral,75,applied,2023-09-17,Rejected
2424,172,2023-08-15,Indeed,68,applied,2023-08-17,Rejected
2425,171,2023-08-26,Career Site,70,screen,2023-09-04,Rejected
2426,98,2023-06-22,Career Site,55,onsite,2023-07-18,Rejected
2427,96,2023-07-15,Indeed,48,applied,2023-07-21,Rejected
2428,123,2023-06-23,Referral,79,applied,2023-06-25,Rejected
2429,19,2023-08-19,Referral,61,applied,2023-08-20,Rejected
2430,101,2023-09-26,LinkedIn,64,applied,2023-09-30,Rejected
2431,173,2023-06-18,Agency,63,screen,2023-07-12,Rejected
2432,4,2023-06-10,Referral,84,applied,2023-06-12,Rejected
2433,122,2023-08-29,LinkedIn,66,screen,2023-09-20,Rejected
2434,56,2023-11-11,LinkedIn,74,applied,2023-11-15,Rejected
2435,140,2023-08-29,Campus,79,applied,2023-08-30,Rejected
2436,160,2023-07-16,LinkedIn,66,applied,2023-07-26,Rejected
2437,157,2023-07-12,LinkedIn,53,onsite,2023-08-14,Rejected
2438,146,2023-05-01,Referral,76,accepted,2023-06-10,Hired
2439,27,2023-05-25,Referral,55,screen,2023-06-15,Rejected
2440,103,2023-05-11,Referral,42,applied,2023-05-17,Rejected
2441,80,2023-06-03,LinkedIn,73,applied,2023-06-09,Rejected
2442,60,2023-08-09,Career Site,66,applied,2023-08-14,Rejected
2443,179,2023-05-12,LinkedIn,64,applied,2023-05-13,Rejected
2444,21,2023-07-06,Agency,69,applied,2023-07-19,Rejected
2445,14,2023-07-28,Referral,55,onsite,2023-08-31,Rejected
2446,163,2023-10-31,Agency,55,screen,2023-11-15,Rejected
2447,73,2023-11-07,Referral,74,screen,2023-11-26,Rejected
2448,130,2024-08-19,Career Site,37,applied,2024-08-20,Rejected
2449,145,2023-09-05,Indeed,49,screen,2023-09-28,Rejected
2450,32,2023-08-04,Referral,79,applied,2023-08-13,Rejected
2451,99,2023-07-28,LinkedIn,51,applied,2023-08-01,Rejected
2452,70,2024-04-09,LinkedIn,79,onsite,2024-05-27,Rejected
2453,61,2023-08-04,Indeed,55,accepted,2023-09-10,Hired
2454,52,2023-06-24,Career Site,59,onsite,2023-07-30,Rejected
2455,51,2023-08-06,Referral,76,screen,2023-08-29,Rejected
2456,171,2023-10-03,Career Site,54,applied,2023-10-16,Rejected
2457,97,2023-11-01,LinkedIn,57,onsite,2023-12-01,Rejected
2458,137,2023-06-15,LinkedIn,63,onsite,2023-07-30,Rejected
2459,129,2023-11-12,Campus,78,applied,2023-11-20,Rejected
2460,56,2023-11-14,LinkedIn,58,applied,2023-11-20,Rejected
2461,26,2023-05-11,LinkedIn,69,onsite,2023-05-31,Rejected
2462,102,2023-08-29,Career Site,55,screen,2023-09-14,Rejected
2463,139,2023-04-30,Career Site,49,applied,2023-05-02,Rejected
2464,142,2023-03-20,Indeed,53,applied,2023-03-22,Rejected
2465,163,2024-01-18,Career Site,43,onsite,2024-02-17,Rejected
2466,45,2023-05-20,Referral,56,onsite,2023-06-15,Rejected
2467,133,2023-03-30,Agency,80,onsite,2023-05-14,Rejected
2468,151,2023-07-16,Referral,78,screen,2023-08-16,Rejected
2469,141,2023-08-24,Campus,50,applied,2023-08-26,Rejected
2470,82,2023-09-08,Referral,69,screen,2023-09-15,Rejected
2471,55,2023-06-25,LinkedIn,80,applied,2023-06-30,Rejected
2472,8,2023-10-12,Indeed,56,accepted,2023-11-10,Hired
2473,50,2023-07-12,Career Site,50,accepted,2023-08-18,Hired
2474,58,2023-04-04,Indeed,94,offer,2023-05-16,Rejected
2475,140,2023-06-09,LinkedIn,54,screen,2023-06-30,Rejected
2476,116,2023-04-20,LinkedIn,51,applied,2023-04-24,Rejected
2477,40,2023-07-15,LinkedIn,80,applied,2023-07-26,Rejected
2478,168,2023-07-23,Referral,59,applied,2023-07-31,Rejected
2479,106,2023-09-25,Agency,72,onsite,2023-11-01,Rejected
2480,74,2023-06-19,Career Site,54,screen,2023-07-05,Rejected
2481,14,2023-08-19,Campus,72,screen,2023-09-11,Rejected
2482,6,2023-06-28,Referral,50,offer,2023-08-06,Rejected
2483,9,2023-09-04,Career Site,29,applied,2023-09-18,Rejected
2484,22,2023-03-14,Referral,54,screen,2023-03-30,Rejected
2485,152,2023-10-08,LinkedIn,99,applied,2023-10-21,Rejected
2486,106,2023-08-14,Referral,57,applied,2023-08-16,Rejected
2487,76,2023-05-16,LinkedIn,54,applied,2023-05-26,Rejected
2488,162,2023-06-22,LinkedIn,77,applied,2023-06-29,Rejected
2489,64,2023-05-29,Agency,77,screen,2023-06-15,Rejected
2490,88,2023-07-14,Indeed,58,onsite,2023-08-18,Rejected
2491,105,2023-05-02,Agency,69,applied,2023-05-13,Rejected
2492,180,2023-09-08,Indeed,57,accepted,2023-10-13,Hired
2493,88,2023-09-18,Indeed,72,screen,2023-09-27,Rejected
2494,129,2023-09-27,Campus,65,applied,2023-10-05,Rejected
2495,13,2023-10-07,Indeed,71,screen,2023-11-06,Rejected
2496,93,2023-08-14,LinkedIn,41,applied,2023-08-20,Rejected
2497,163,2023-12-15,Indeed,53,screen,2023-12-30,Rejected
2498,38,2023-06-13,Agency,83,applied,2023-06-21,Rejected
2499,26,2023-05-15,Referral,83,applied,2023-05-17,Rejected
2500,161,2023-10-31,Indeed,77,applied,2023-11-11,Rejected
2501,71,2023-09-06,LinkedIn,80,applied,2023-09-07,Rejected
2502,48,2023-06-07,LinkedIn,75,onsite,2023-06-30,Rejected
2503,53,2023-09-25,Indeed,71,offer,2023-11-04,Rejected
2504,158,2023-11-30,LinkedIn,46,applied,2023-12-14,Rejected
2505,27,2023-04-30,Career Site,40,onsite,2023-06-09,Rejected
2506,67,2023-07-15,Indeed,59,applied,2023-07-25,Rejected
2507,119,2023-09-03,Campus,67,applied,2023-09-08,Rejected
2508,161,2023-09-16,Referral,38,screen,2023-10-02,Rejected
2509,79,2023-04-23,Indeed,78,onsite,2023-05-28,Rejected
2510,105,2023-09-14,Referral,68,applied,2023-09-17,Rejected
2511,39,2023-07-03,Career Site,62,onsite,2023-08-05,Rejected
2512,134,2023-08-11,Career Site,85,accepted,2023-09-11,Hired
2513,83,2023-09-03,Career Site,57,applied,2023-09-07,Rejected
2514,154,2023-07-10,Referral,76,applied,2023-07-14,Rejected
2515,65,2023-10-21,LinkedIn,51,applied,2023-11-02,Rejected
2516,153,2023-12-29,LinkedIn,68,applied,2023-12-30,Rejected
2517,143,2023-07-28,Campus,62,onsite,2023-08-25,Rejected
2518,64,2023-06-29,Referral,72,screen,2023-07-20,Rejected
2519,56,2023-10-22,LinkedIn,84,onsite,2023-11-28,Rejected
2520,51,2023-05-01,Indeed,48,applied,2023-05-12,Rejected
2521,114,2023-07-24,LinkedIn,92,applied,2023-08-04,Rejected
2522,174,2023-04-14,LinkedIn,79,applied,2023-04-21,Rejected
2523,165,2023-04-20,LinkedIn,66,screen,2023-04-30,Rejected
2524,148,2023-11-04,Career Site,55,applied,2023-11-09,Rejected
2525,128,2023-11-14,LinkedIn,45,applied,2023-11-26,Rejected
2526,169,2023-09-05,Career Site,74,applied,2023-09-18,Rejected
2527,100,2023-10-03,LinkedIn,63,screen,2023-10-18,Rejected
